Location,Country,Category,Season,Visitors,Rating,Revenue,Accommodation_Available
Loc_5173,Australia,Cultural,Low,114066,3.12,121903,1
Loc_5174,India,Nature,High,124629,3.51,132546,0
Loc_5175,Italy,Adventure,High,152754,4.13,216228,1
Loc_5176,USA,Historical,Mid,128103,4.99,124767,0
Loc_5177,Australia,Cultural,Mid,132852,3.45,133137,1
Loc_5178,France,Cultural,Mid,110307,2.78,140235,0
Loc_5179,Australia,Urban,Low,134137,4.03,179173,1
Loc_5180,France,Nature,Mid,145642,3.23,158320,1
Loc_5181,France,Cultural,Mid,131211,4.87,139278,0
Loc_5182,France,Nature,Mid,131857,3.08,105824,1
Loc_5183,France,Nature,Low,136712,4.41,190019,1
Loc_5184,Australia,Urban,High,124673,3.74,165497,0
Loc_5185,USA,Urban,Low,151991,4.83,130254,1
Loc_5186,Japan,Cultural,Mid,147868,3.9,124017,1
Loc_5187,France,Nature,Low,120997,2.67,102882,1
Loc_5188,Australia,Historical,High,128953,4.04,149736,0
Loc_5189,Japan,Adventure,High,134262,2.86,173569,1
Loc_5190,Italy,Cultural,Mid,125259,2.72,174944,1
Loc_5191,France,Nature,High,160869,4.55,207389,1
Loc_5192,Australia,Beach,Low,140659,3.83,140082,1
Loc_5193,India,Historical,High,138065,4.79,171248,0
Loc_5194,Australia,Adventure,High,140827,3.51,129135,1
Loc_5195,India,Historical,High,133898,2.75,112882,1
Loc_5196,France,Historical,Low,137230,4.52,140631,1
Loc_5197,India,Cultural,Mid,150324,4.44,161589,1
Loc_5198,India,Historical,High,136420,4.34,131477,0
Loc_5199,Australia,Cultural,High,113427,3.22,99930,0
Loc_5200,USA,Adventure,High,154961,3.41,230670,1
Loc_5201,France,Urban,Mid,118506,4.21,121320,0
Loc_5202,India,Adventure,Low,134223,3.57,178435,1
Loc_5203,France,Cultural,Mid,136580,3.54,122477,1
Loc_5204,USA,Urban,High,129594,4.31,175591,0
Loc_5205,France,Adventure,Low,133753,3.56,127118,1
Loc_5206,France,Nature,Low,128648,3.21,111673,1
Loc_5207,France,Urban,Mid,110377,3.67,97669,0
Loc_5208,Italy,Historical,Low,104268,2.51,89486,1
Loc_5209,USA,Beach,High,157374,4.44,234884,1
Loc_5210,France,Nature,High,127274,2.66,121495,1
Loc_5211,Australia,Historical,High,146827,3.47,195339,1
Loc_5212,USA,Nature,Low,139893,3.87,202845,1
Loc_5213,Italy,Beach,Mid,148911,3.82,145637,1
Loc_5214,Australia,Cultural,High,119050,3.29,106423,0
Loc_5215,Japan,Cultural,Mid,108347,3.4,125910,0
Loc_5216,Japan,Urban,Low,122059,4.76,175212,0
Loc_5217,France,Nature,Low,98158,3.62,147103,0
Loc_5218,Japan,Beach,High,120054,3.56,121915,0
Loc_5219,France,Adventure,Mid,145090,3.67,158770,1
Loc_5220,Australia,Urban,Low,121324,3.18,136035,1
Loc_5221,Italy,Historical,Mid,103555,3.23,154152,0
Loc_5222,Italy,Urban,Low,99300,3.24,130461,0
Loc_5223,India,Historical,Low,153349,4.64,175710,1
Loc_5224,USA,Historical,Low,97370,3.27,89064,0
Loc_5225,France,Nature,Low,123685,4.27,161048,0
Loc_5226,USA,Beach,Mid,158253,4.45,129623,1
Loc_5227,Australia,Cultural,Mid,151533,4.16,183607,1
Loc_5228,India,Historical,High,147281,2.86,127704,1
Loc_5229,France,Cultural,Low,106078,3.02,133700,0
Loc_5230,India,Beach,Mid,138844,3.35,123560,1
Loc_5231,India,Historical,Low,104004,3.37,121600,0
Loc_5232,Japan,Nature,Low,137785,3.98,186681,1
Loc_5233,USA,Adventure,Mid,150573,3.73,201186,1
Loc_5234,Japan,Cultural,High,129391,4.63,176821,0
Loc_5235,France,Urban,Mid,146501,4.29,184295,1
Loc_5236,Japan,Nature,Low,130343,3.33,133456,1
Loc_5237,France,Historical,Mid,136811,3.66,122918,1
Loc_5238,Italy,Historical,Mid,111554,3.5,119580,0
Loc_5239,Australia,Nature,Mid,126119,2.56,146688,1
Loc_5240,France,Urban,Mid,128251,3.23,120650,1
Loc_5241,USA,Historical,Mid,128328,3.19,153432,1
Loc_5242,Japan,Nature,Mid,142394,3.56,153322,1
Loc_5243,USA,Cultural,High,152330,3.13,143385,1
Loc_5244,USA,Adventure,Mid,155415,4.96,131526,1
Loc_5245,Italy,Urban,High,119528,3.98,105000,0
Loc_5246,USA,Adventure,Low,127714,4.29,132429,0
Loc_5247,USA,Nature,Mid,141059,3.77,117957,1
Loc_5248,India,Historical,Mid,161029,4.99,184790,1
Loc_5249,Japan,Cultural,Mid,159577,4.43,197127,1
Loc_5250,Australia,Historical,Mid,106321,3.45,152363,0
Loc_5251,Japan,Historical,High,148502,3.31,145767,1
Loc_5252,USA,Beach,Low,123202,4.07,152209,0
Loc_5253,India,Nature,Mid,120645,4.34,109899,0
Loc_5254,Australia,Beach,Mid,142533,3.9,132390,1
Loc_5255,Italy,Nature,Mid,151003,4.47,139568,1
Loc_5256,Italy,Urban,High,104768,2.78,149263,0
Loc_5257,France,Adventure,Mid,148417,4.34,128406,1
Loc_5258,Italy,Urban,Mid,154918,4.87,143857,1
Loc_5259,USA,Cultural,Mid,111384,3.4,112679,0
Loc_5260,Australia,Cultural,Mid,158610,4.38,141210,1
Loc_5261,India,Adventure,Mid,142588,3.81,160352,1
Loc_5262,Japan,Beach,Low,98965,3.07,139030,0
Loc_5263,USA,Urban,High,105614,2.51,144918,0
Loc_5264,France,Nature,Mid,164078,4.73,164482,1
Loc_5265,Italy,Urban,Low,121344,2.67,110951,1
Loc_5266,Japan,Adventure,High,124269,2.77,162044,1
Loc_5267,Italy,Urban,High,130600,2.75,132040,1
Loc_5268,Australia,Urban,Mid,110775,3.73,106804,0
Loc_5269,Italy,Historical,Low,135089,3.94,172811,1
Loc_5270,India,Urban,Mid,115385,3.42,139746,0
Loc_5271,Japan,Nature,Low,156051,4.94,147663,1
Loc_5272,USA,Cultural,High,136064,3.03,123638,1
Loc_5273,India,Urban,Mid,147957,3.6,125158,1
Loc_5274,USA,Cultural,High,137231,4.32,167300,0
Loc_5275,Australia,Historical,Low,141445,4.53,124518,1
Loc_5276,Japan,Nature,Mid,128161,4.86,175713,0
Loc_5277,Australia,Urban,Mid,145632,3.48,150002,1
Loc_5278,USA,Nature,Mid,127037,4.26,106232,0
Loc_5279,India,Urban,Mid,124131,4.57,178737,0
Loc_5280,Italy,Nature,Mid,156183,4.39,186531,1
Loc_5281,India,Urban,Low,101706,2.69,100549,0
Loc_5282,Italy,Adventure,Low,149488,4.39,158448,1
Loc_5283,USA,Urban,Mid,120137,3.82,133055,0
Loc_5284,Japan,Urban,High,145622,3.66,190389,1
Loc_5285,Australia,Nature,Mid,125960,4.33,122851,0
Loc_5286,India,Beach,High,136779,2.64,139052,1
Loc_5287,India,Cultural,Mid,130479,2.95,194292,1
Loc_5288,USA,Cultural,High,156993,3.99,168702,1
Loc_5289,France,Beach,Mid,121438,3.43,125389,0
Loc_5290,Japan,Cultural,Low,141425,4.38,155548,1
Loc_5291,India,Cultural,Low,125888,2.61,159411,1
Loc_5292,USA,Nature,Low,130684,3.76,106868,1
Loc_5293,Australia,Beach,Mid,126133,4.05,110561,0
Loc_5294,USA,Adventure,Mid,133773,2.79,132417,1
Loc_5295,USA,Urban,Low,116615,4.63,171886,0
Loc_5296,France,Adventure,High,137908,3.4,142323,1
Loc_5297,India,Cultural,Mid,129626,4.47,169983,0
Loc_5298,USA,Historical,Mid,121399,2.75,181394,1
Loc_5299,France,Nature,High,136340,3.08,162824,1
Loc_5300,Italy,Cultural,Mid,121184,2.79,155885,1
Loc_5301,France,Urban,High,152504,3.96,219068,1
Loc_5302,India,Nature,Mid,118602,3.96,157980,0
Loc_5303,USA,Nature,Low,142116,4.35,134364,1
Loc_5304,Japan,Nature,High,137318,3.11,171505,1
Loc_5305,India,Cultural,High,162200,4.63,221073,1
Loc_5306,Italy,Beach,Low,109126,3.7,161923,0
Loc_5307,Japan,Nature,Mid,116081,3.26,108098,0
Loc_5308,Japan,Nature,High,153832,4.09,213878,1
Loc_5309,Italy,Historical,Low,147340,4.67,145696,1
Loc_5310,Japan,Beach,High,151566,3.25,219072,1
Loc_5311,Italy,Beach,Low,124839,4.82,137170,0
Loc_5312,India,Adventure,High,118554,3.58,109912,0
Loc_5313,India,Nature,High,149046,4.99,164673,0
Loc_5314,France,Nature,Low,126540,4.5,158114,0
Loc_5315,Japan,Cultural,Mid,133185,3.23,123270,1
Loc_5316,Italy,Nature,High,133069,2.91,190249,1
Loc_5317,Japan,Beach,Low,119996,4.26,132588,0
Loc_5318,Japan,Beach,Mid,166393,4.62,222881,1
Loc_5319,Japan,Historical,High,166798,4.9,139641,1
Loc_5320,USA,Urban,Low,147180,4.4,181652,1
Loc_5321,India,Urban,High,163272,4.62,198935,1
Loc_5322,India,Urban,Low,139573,4.5,162157,1
Loc_5323,India,Beach,Mid,163148,4.6,239875,1
Loc_5324,USA,Adventure,Low,145279,4.96,185543,1
Loc_5325,USA,Nature,Low,100619,3.12,135438,0
Loc_5326,India,Cultural,Low,122740,3.05,145035,1
Loc_5327,Australia,Cultural,Mid,141378,3.77,204436,1
Loc_5328,Japan,Beach,High,145123,4.38,187361,0
Loc_5329,France,Nature,High,150900,4.5,208583,1
Loc_5330,Australia,Nature,Mid,121863,2.67,104857,1
Loc_5331,USA,Adventure,High,109805,2.65,150619,0
Loc_5332,Japan,Nature,High,117077,2.72,152416,0
Loc_5333,France,Historical,Mid,141079,3.46,145491,1
Loc_5334,Japan,Historical,Low,145619,4.6,147074,1
Loc_5335,USA,Historical,Low,123670,3.29,132045,1
Loc_5336,USA,Urban,Low,92507,2.66,92548,0
Loc_5337,Australia,Historical,Mid,145961,3.97,196239,1
Loc_5338,India,Nature,Mid,128575,4.4,133435,0
Loc_5339,Australia,Nature,Mid,149916,3.62,159387,1
Loc_5340,Australia,Beach,Mid,122346,3.58,136994,0
Loc_5341,Japan,Urban,Low,100929,3.51,112089,0
Loc_5342,Italy,Beach,Mid,152077,4.12,170621,1
Loc_5343,USA,Beach,Low,151744,4.77,142886,1
Loc_5344,India,Beach,High,134748,3.76,114630,0
Loc_5345,Japan,Nature,Low,125652,3.54,188278,1
Loc_5346,Italy,Nature,Mid,132380,3.49,164429,1
Loc_5347,Japan,Adventure,Mid,140257,3.88,168831,1
Loc_5348,India,Cultural,Low,96079,2.53,95802,0
Loc_5349,USA,Historical,Mid,135333,3.45,132260,1
Loc_5350,France,Urban,Mid,128334,4.67,123520,0
Loc_5351,Italy,Cultural,Low,118789,2.99,167616,1
Loc_5352,Japan,Nature,Low,93302,2.67,109044,0
Loc_5353,USA,Urban,Mid,128534,3.19,188851,1
Loc_5354,Italy,Nature,Low,117053,3.01,97504,1
Loc_5355,Italy,Cultural,Low,129854,4.66,142724,0
Loc_5356,Australia,Urban,Low,94186,3.14,110812,0
Loc_5357,Japan,Nature,Mid,164190,4.81,209780,1
Loc_5358,Japan,Urban,High,151043,3.65,142920,1
Loc_5359,Italy,Nature,Mid,152081,4.06,164829,1
Loc_5360,Japan,Urban,High,145209,4.08,209187,1
Loc_5361,Australia,Adventure,High,143941,3.35,191674,1
Loc_5362,Japan,Cultural,High,126130,3.77,169335,0
Loc_5363,France,Adventure,Low,100398,2.93,95670,0
Loc_5364,USA,Beach,Mid,159677,4.89,186160,1
Loc_5365,France,Adventure,Mid,128778,4.28,187375,0
Loc_5366,Italy,Nature,Low,115729,2.83,108794,1
Loc_5367,India,Adventure,Low,120965,4.86,173357,0
Loc_5368,Italy,Adventure,High,152845,4.97,174347,0
Loc_5369,France,Urban,Mid,122273,3.59,174825,0
Loc_5370,Japan,Cultural,Low,111045,4.1,123332,0
Loc_5371,India,Historical,Low,124394,4.81,159099,0
Loc_5372,France,Adventure,Mid,119388,3.32,109283,0
Loc_5373,USA,Historical,Low,151451,4.66,178429,1
Loc_5374,USA,Beach,Mid,158010,4.45,145086,1
Loc_5375,USA,Beach,Mid,163562,4.42,229252,1
Loc_5376,Japan,Beach,High,130038,2.82,115414,1
Loc_5377,Australia,Adventure,Mid,126268,2.93,139907,1
Loc_5378,Italy,Beach,Low,141513,4.19,153849,1
Loc_5379,Australia,Adventure,High,143257,3.17,163460,1
Loc_5380,USA,Adventure,High,148900,3.72,165974,1
Loc_5381,France,Historical,Mid,129545,4.48,152046,0
Loc_5382,Australia,Cultural,Mid,104720,3.09,131293,0
Loc_5383,Italy,Adventure,Low,142308,4.69,160070,1
Loc_5384,USA,Cultural,Mid,127102,4.13,177231,0
Loc_5385,France,Cultural,High,131557,2.93,155752,1
Loc_5386,USA,Beach,Mid,120972,3.54,104508,0
Loc_5387,France,Urban,High,158051,4.68,220301,1
Loc_5388,Australia,Urban,High,144306,3.66,169556,1
Loc_5389,Australia,Beach,High,123696,2.97,181145,0
Loc_5390,USA,Urban,High,128454,2.52,166190,1
Loc_5391,Japan,Urban,High,125634,3.49,155315,0
Loc_5392,France,Nature,Low,94080,2.6,124943,0
Loc_5393,France,Nature,Low,120094,2.79,142417,1
Loc_5394,Australia,Adventure,Mid,145456,3.71,117692,1
Loc_5395,Australia,Cultural,Low,81923,2.73,90471,0
Loc_5396,India,Urban,Low,148191,4.73,119263,1
Loc_5397,France,Nature,Low,152390,4.32,196488,1
Loc_5398,Italy,Cultural,Mid,106687,3.35,139358,0
Loc_5399,India,Beach,High,118356,3.05,173735,0
Loc_5400,Italy,Nature,Mid,149873,4.01,220523,1
Loc_5401,Japan,Cultural,Mid,124222,2.91,151867,1
Loc_5402,USA,Urban,Mid,154965,4.99,185346,1
Loc_5403,Australia,Beach,Low,133697,3.28,128460,1
Loc_5404,Australia,Cultural,Mid,126525,2.87,119957,1
Loc_5405,Australia,Historical,Mid,131089,2.9,152306,1
Loc_5406,USA,Nature,Mid,162089,4.33,131279,1
Loc_5407,Italy,Beach,Low,151808,4.29,165531,1
Loc_5408,USA,Nature,Low,123327,4.83,102095,0
Loc_5409,Japan,Adventure,High,163328,4.69,219995,1
Loc_5410,France,Historical,High,104529,2.6,138806,0
Loc_5411,Italy,Adventure,High,148738,3.48,136480,1
Loc_5412,France,Historical,Low,103660,3.12,83200,0
Loc_5413,Australia,Cultural,High,136396,2.95,117869,1
Loc_5414,Australia,Urban,Mid,108414,3.34,115650,0
Loc_5415,Japan,Historical,Mid,121207,2.53,152911,1
Loc_5416,Australia,Urban,Low,127576,4.87,136031,0
Loc_5417,India,Nature,High,137626,4.86,180789,0
Loc_5418,USA,Historical,Mid,130516,4.03,109633,0
Loc_5419,France,Cultural,Mid,142145,3.58,136708,1
Loc_5420,India,Cultural,Low,97772,2.68,110660,0
Loc_5421,USA,Cultural,Mid,129807,2.73,122229,1
Loc_5422,USA,Adventure,High,129221,3.7,118306,0
Loc_5423,Japan,Nature,High,163949,4.58,195395,1
Loc_5424,USA,Nature,High,163520,4.61,133179,1
Loc_5425,France,Beach,Mid,133328,3.07,121901,1
Loc_5426,Italy,Adventure,Low,111056,4.33,134411,0
Loc_5427,India,Cultural,High,165299,4.64,174643,1
Loc_5428,USA,Urban,Mid,116897,4.35,103783,0
Loc_5429,Italy,Historical,High,157040,4.88,167678,1
Loc_5430,USA,Beach,Low,120678,4.32,165922,0
Loc_5431,France,Cultural,Mid,131543,4.26,111757,0
Loc_5432,India,Adventure,Mid,124660,3.99,172386,0
Loc_5433,Japan,Nature,High,121882,3.77,116931,0
Loc_5434,Japan,Historical,High,141202,2.61,150274,1
Loc_5435,France,Historical,Mid,125269,4.37,123644,0
Loc_5436,India,Nature,Low,100938,3.36,130435,0
Loc_5437,USA,Nature,Mid,103033,3.35,83219,0
Loc_5438,USA,Beach,Low,121547,2.77,138018,1
Loc_5439,Australia,Historical,Mid,123959,3.94,135993,0
Loc_5440,Japan,Historical,Mid,125923,2.91,141826,1
Loc_5441,Italy,Nature,High,165782,4.48,145629,1
Loc_5442,France,Cultural,Low,121211,3.06,139084,1
Loc_5443,Italy,Urban,Low,136640,3.83,168477,1
Loc_5444,India,Urban,High,125630,3.77,102438,0
Loc_5445,Italy,Urban,Mid,121412,2.66,120292,1
Loc_5446,USA,Adventure,Low,105367,2.91,143148,0
Loc_5447,USA,Nature,High,114111,3.2,154025,0
Loc_5448,France,Nature,Mid,133106,2.78,150687,1
Loc_5449,Japan,Historical,High,163405,4.85,198727,1
Loc_5450,India,Beach,Low,131198,3.55,191520,1
Loc_5451,Italy,Historical,Mid,112471,3.6,119785,0
Loc_5452,Australia,Nature,Mid,141737,4.05,191019,1
Loc_5453,France,Nature,High,148466,4.0,207695,1
Loc_5454,India,Beach,Mid,164596,4.91,224744,1
Loc_5455,Japan,Urban,Mid,96079,2.61,121813,0
Loc_5456,Japan,Historical,Low,131291,4.54,182824,0
Loc_5457,USA,Cultural,High,151790,4.29,141312,1
Loc_5458,France,Urban,High,121206,3.58,165888,0
Loc_5459,Australia,Adventure,Mid,99735,2.78,80360,0
Loc_5460,Japan,Adventure,Low,130540,3.42,119249,1
Loc_5461,India,Beach,High,151092,4.74,225653,0
Loc_5462,Australia,Urban,Low,124719,3.63,171002,1
Loc_5463,Japan,Historical,Mid,131572,2.82,177877,1
Loc_5464,USA,Beach,High,111696,3.09,154755,0
Loc_5465,India,Nature,High,122647,3.69,144909,0
Loc_5466,Italy,Urban,Low,120124,2.74,113328,1
Loc_5467,Japan,Cultural,Mid,148149,4.2,212443,1
Loc_5468,Australia,Nature,Mid,154261,4.87,189435,1
Loc_5469,USA,Historical,Mid,102324,2.78,131057,0
Loc_5470,Italy,Urban,Mid,141835,4.28,144721,1
Loc_5471,Japan,Adventure,High,125648,3.64,106500,0
Loc_5472,Australia,Beach,Mid,120879,3.58,104105,0
Loc_5473,Japan,Cultural,Low,146495,4.46,175656,1
Loc_5474,Japan,Historical,Mid,158277,4.78,228098,1
Loc_5475,France,Beach,Low,123957,4.0,100367,0
Loc_5476,France,Cultural,Low,151527,4.25,143387,1
Loc_5477,USA,Urban,Low,136916,3.83,160677,1
Loc_5478,France,Beach,Mid,149821,3.97,183659,1
Loc_5479,Japan,Adventure,High,118373,3.12,101131,0
Loc_5480,Australia,Beach,High,111183,2.85,110199,0
Loc_5481,Australia,Cultural,Mid,135110,3.96,174299,1
Loc_5482,Japan,Beach,Low,119521,2.76,130970,1
Loc_5483,France,Cultural,Mid,139073,4.18,202862,1
Loc_5484,Australia,Nature,High,157680,4.55,188498,1
Loc_5485,Japan,Nature,High,166211,4.77,230392,1
Loc_5486,India,Cultural,Mid,110185,3.93,140712,0
Loc_5487,Japan,Historical,Mid,132035,3.3,106187,1
Loc_5488,USA,Beach,Mid,148036,3.46,212076,1
Loc_5489,USA,Beach,High,140081,2.5,146297,1
Loc_5490,France,Urban,Mid,146131,3.43,210577,1
Loc_5491,India,Adventure,Mid,160992,4.24,136207,1
Loc_5492,Italy,Urban,Low,103089,3.47,91334,0
Loc_5493,Australia,Beach,High,169691,4.99,158410,1
Loc_5494,Japan,Urban,Mid,104424,2.89,87121,0
Loc_5495,Italy,Historical,High,156601,3.98,204968,1
Loc_5496,Japan,Beach,Mid,110005,2.57,124128,0
Loc_5497,France,Urban,High,155290,4.5,223032,1
Loc_5498,Italy,Adventure,Low,145760,4.2,138248,1
Loc_5499,India,Beach,High,143264,3.21,150162,1
Loc_5500,France,Urban,High,166229,4.89,249291,1
Loc_5501,Italy,Adventure,High,140234,4.79,122323,0
Loc_5502,Italy,Adventure,Low,126212,4.44,133722,0
Loc_5503,Australia,Adventure,Low,120096,3.68,168434,1
Loc_5504,Italy,Beach,Mid,147492,3.6,212831,1
Loc_5505,France,Cultural,High,159999,4.95,213684,1
Loc_5506,USA,Historical,Low,116118,4.06,115001,0
Loc_5507,France,Urban,Mid,116042,3.76,119320,0
Loc_5508,Japan,Adventure,Mid,141545,3.43,157021,1
Loc_5509,India,Historical,Mid,153073,4.64,196888,1
Loc_5510,France,Historical,High,128870,2.68,112865,1
Loc_5511,Japan,Historical,Low,106154,3.5,96208,0
Loc_5512,Italy,Historical,Low,131375,4.81,157373,0
Loc_5513,Australia,Adventure,Mid,143283,4.86,180686,0
Loc_5514,Italy,Cultural,Low,118948,4.49,167391,0
Loc_5515,India,Urban,Low,132213,3.47,173732,1
Loc_5516,Japan,Cultural,Mid,130198,2.9,119072,1
Loc_5517,Australia,Historical,Mid,137078,4.0,185414,1
Loc_5518,Japan,Nature,Low,120153,4.61,150242,0
Loc_5519,India,Nature,Mid,122039,3.64,129515,0
Loc_5520,Australia,Cultural,Low,145120,4.41,158576,1
Loc_5521,USA,Historical,Low,145255,4.31,190305,1
Loc_5522,France,Nature,Mid,163352,4.82,217277,1
Loc_5523,Italy,Cultural,Mid,130967,3.33,192272,1
Loc_5524,France,Cultural,High,119493,3.49,170741,0
Loc_5525,India,Beach,High,131565,4.57,193068,0
Loc_5526,France,Cultural,High,155695,4.28,188113,1
Loc_5527,Australia,Cultural,High,123017,3.74,166244,0
Loc_5528,India,Beach,High,149301,3.79,148234,1
Loc_5529,Australia,Nature,Mid,138509,3.74,178667,1
Loc_5530,India,Adventure,Low,121806,2.97,169467,1
Loc_5531,Italy,Adventure,High,127942,3.42,152885,0
Loc_5532,India,Nature,High,141069,3.52,155069,1
Loc_5533,France,Beach,Mid,152154,4.23,192579,1
Loc_5534,India,Urban,High,165043,4.83,226227,1
Loc_5535,Australia,Beach,Low,145108,4.81,178233,1
Loc_5536,France,Adventure,Mid,158773,4.57,158865,1
Loc_5537,Italy,Historical,High,154827,4.2,209473,1
Loc_5538,USA,Nature,High,139319,4.51,129076,0
Loc_5539,Italy,Urban,Mid,128641,4.19,181152,0
Loc_5540,India,Nature,High,137136,4.83,190756,0
Loc_5541,USA,Nature,High,132820,3.39,174702,1
Loc_5542,USA,Urban,High,130129,2.5,148624,1
Loc_5543,Italy,Urban,Mid,126372,4.43,186273,0
Loc_5544,France,Adventure,Low,121067,2.9,128634,1
Loc_5545,Japan,Cultural,High,149402,3.69,191054,1
Loc_5546,Australia,Beach,Mid,147576,3.43,125591,1
Loc_5547,Japan,Beach,High,161413,4.27,200801,1
Loc_5548,Australia,Adventure,Mid,137696,3.45,181012,1
Loc_5549,Japan,Nature,Low,94507,3.03,114618,0
Loc_5550,USA,Historical,Mid,126323,4.07,172697,0
Loc_5551,Italy,Nature,High,106252,3.05,144638,0
Loc_5552,Australia,Urban,High,124036,3.67,181278,0
Loc_5553,Australia,Cultural,Mid,130426,3.28,145746,1
Loc_5554,Australia,Urban,Low,149946,4.45,191256,1
Loc_5555,Australia,Beach,Low,131992,3.45,176808,1
Loc_5556,Italy,Beach,Mid,119692,3.57,129540,0
Loc_5557,USA,Adventure,Mid,99260,2.74,131073,0
Loc_5558,Australia,Urban,High,148861,3.56,137881,1
Loc_5559,USA,Nature,Low,134399,4.1,190261,1
Loc_5560,India,Historical,Low,114632,4.48,163362,0
Loc_5561,France,Nature,Low,119142,2.8,158904,1
Loc_5562,France,Cultural,Low,124948,4.63,123111,0
Loc_5563,France,Cultural,Low,145046,4.56,195587,1
Loc_5564,Australia,Historical,Low,94177,2.62,106008,0
Loc_5565,Italy,Beach,Low,153945,4.32,136063,1
Loc_5566,Japan,Urban,High,142032,3.35,136493,1
Loc_5567,Australia,Nature,Low,144520,4.31,196370,1
Loc_5568,Japan,Cultural,Low,127717,2.69,114259,1
Loc_5569,Japan,Beach,Low,125638,4.47,140835,0
Loc_5570,Italy,Beach,High,141088,3.22,164789,1
Loc_5571,Japan,Urban,Mid,112771,3.95,112151,0
Loc_5572,Japan,Cultural,High,130152,3.75,171231,0
Loc_5573,Japan,Beach,Mid,164715,4.72,214372,1
Loc_5574,Japan,Adventure,Low,96885,2.82,102690,0
Loc_5575,Australia,Nature,High,159963,4.49,221203,1
Loc_5576,India,Adventure,Mid,118300,3.91,124530,0
Loc_5577,Australia,Beach,High,130301,3.67,187943,0
Loc_5578,India,Urban,Low,104565,3.8,120226,0
Loc_5579,Italy,Historical,Mid,140790,4.0,139581,1
Loc_5580,Italy,Historical,High,127807,4.52,153309,0
Loc_5581,France,Urban,Mid,137704,2.95,175813,1
Loc_5582,India,Urban,Mid,137914,3.88,161998,1
Loc_5583,Japan,Adventure,Mid,145086,4.01,140770,1
Loc_5584,Italy,Historical,High,162711,4.7,209155,1
Loc_5585,Italy,Historical,Mid,164176,4.91,147341,1
Loc_5586,Italy,Urban,High,139884,3.42,129109,1
Loc_5587,Italy,Urban,Low,131697,3.67,144566,1
Loc_5588,India,Beach,Mid,111161,2.78,157059,0
Loc_5589,Australia,Cultural,High,136164,3.05,190122,1
Loc_5590,Japan,Cultural,Mid,151300,4.81,158881,1
Loc_5591,Italy,Historical,Mid,146585,4.44,199282,1
Loc_5592,India,Nature,High,109067,2.99,122117,0
Loc_5593,France,Historical,Low,114754,4.6,161638,0
Loc_5594,France,Cultural,Mid,133028,4.36,129868,0
Loc_5595,Japan,Beach,High,124188,3.68,155807,0
Loc_5596,USA,Nature,High,112856,2.72,144787,0
Loc_5597,Italy,Historical,Mid,165812,4.78,166987,1
Loc_5598,France,Nature,High,127541,3.84,115505,0
Loc_5599,India,Urban,Low,146766,4.29,217915,1
Loc_5600,India,Nature,Low,138342,3.82,169663,1
Loc_5601,India,Urban,Mid,128527,3.18,151996,1
Loc_5602,India,Cultural,Mid,107121,3.06,95288,0
Loc_5603,USA,Beach,Mid,162785,4.94,220794,1
Loc_5604,Australia,Beach,High,115998,3.92,126133,0
Loc_5605,Japan,Adventure,Low,144004,4.22,208240,1
Loc_5606,USA,Urban,High,161268,4.53,213872,1
Loc_5607,Australia,Adventure,High,153027,3.5,144134,1
Loc_5608,Italy,Cultural,Low,133864,4.19,163421,1
Loc_5609,Italy,Beach,Low,150127,4.16,204299,1
Loc_5610,France,Cultural,High,153454,3.96,123870,1
Loc_5611,India,Adventure,Low,128500,2.76,140875,1
Loc_5612,India,Adventure,Mid,103416,2.59,121939,0
Loc_5613,USA,Cultural,Mid,153503,4.42,183144,1
Loc_5614,Japan,Beach,High,170887,4.8,203018,1
Loc_5615,USA,Beach,Mid,158064,4.49,233846,1
Loc_5616,France,Cultural,Mid,135153,3.79,180853,1
Loc_5617,India,Cultural,Low,124544,4.52,159098,0
Loc_5618,France,Cultural,High,136057,4.92,162224,0
Loc_5619,USA,Cultural,Low,108939,3.06,127255,0
Loc_5620,India,Adventure,Low,114613,3.64,160703,0
Loc_5621,Italy,Cultural,Mid,112867,3.53,104987,0
Loc_5622,Japan,Nature,Mid,148036,3.89,124779,1
Loc_5623,Japan,Cultural,Low,140495,4.79,113042,0
Loc_5624,Italy,Adventure,Mid,138779,3.51,160420,1
Loc_5625,Australia,Cultural,Mid,141911,3.64,139123,1
Loc_5626,USA,Nature,Low,114738,3.68,93202,0
Loc_5627,USA,Beach,Low,116868,2.69,163274,1
Loc_5628,Italy,Urban,Mid,136645,3.67,118800,1
